CustomerID,ActualLabel,ActualLabel_Text,PredictedProbability,PredictedLabel,PredictedLabel_Text,ChurnRisk,OrderValue,NumItems,NumUniqueProducts,BasketRepeatScore,BestProductRepeatScore,Month,MonthName,DaysFromStart,DayOfWeek,IsWeekend,IsBusinessHours,Country,CountryRepeatRate,MonthRepeatRate,AvgItemPrice,OrderValuePercentile,NumItemsPercentile,TimePeriod,ProductQuality,RiskCategory,OrderValueCategory,PredictionCorrect,PredictionType
17483,1,Repeat Buyer,0.3046651,0,One-time Buyer,0.6953349,155.1,7,7,0.655,0.7698,6,June,190,5,0,0,United Kingdom,0.6548,0.6405,3.91,21.49,17.32,Jun-Jul,Medium,High Risk,Small (<$200),False,False Negative
17486,0,One-time Buyer,0.27913362,0,One-time Buyer,0.7208664,396.87,24,24,0.687,0.7667,3,March,112,4,0,1,United Kingdom,0.6548,0.7212,2.9,69.54,64.63,Feb-Mar,High,High Risk,Medium ($200-$400),True,Correct
17489,1,Repeat Buyer,0.4108474,0,One-time Buyer,0.5891526,208.56,16,16,0.6643,0.7273,5,May,161,4,0,1,United Kingdom,0.6548,0.6937,1.19,33.71,44.94,Apr-May,Medium,High Risk,Medium ($200-$400),False,False Negative
17490,1,Repeat Buyer,0.7118578,1,Repeat Buyer,0.2881422,305.2,18,18,0.7023,0.8846,6,June,197,5,0,1,United Kingdom,0.6548,0.6405,3.82,51.6,50.7,Jun-Jul,High,Medium Risk,Medium ($200-$400),True,Correct
17491,1,Repeat Buyer,0.9059598,1,Repeat Buyer,0.094040215,327.4,5,5,0.7194,0.84,12,December,6,3,0,1,United Kingdom,0.6548,0.8369,1.4,58.75,11.04,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
17492,0,One-time Buyer,0.6940809,1,Repeat Buyer,0.3059191,374.57,12,12,0.7255,0.84,4,April,125,3,0,1,United Kingdom,0.6548,0.6667,3.52,66.52,32.9,Apr-May,High,Medium Risk,Medium ($200-$400),False,False Positive
17495,1,Repeat Buyer,0.44519958,0,One-time Buyer,0.5548004,342.59,20,20,0.6375,0.8462,11,November,335,3,0,1,United Kingdom,0.6548,0.2601,4.13,61.52,55.8,Aug-Sep,Medium,High Risk,Medium ($200-$400),False,False Negative
17496,0,One-time Buyer,0.7087848,1,Repeat Buyer,0.29121518,271.05,10,10,0.6817,0.9012,12,December,15,5,0,0,United Kingdom,0.6548,0.8369,5.16,44.82,26.47,Dec-Jan,High,Medium Risk,Medium ($200-$400),False,False Positive
17498,0,One-time Buyer,0.21214525,0,One-time Buyer,0.78785473,272.22,17,17,0.4873,0.7237,9,September,298,1,1,1,United Kingdom,0.6548,0.4749,2.02,45.01,48.28,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
17499,0,One-time Buyer,0.48258016,0,One-time Buyer,0.5174198,622.88,40,40,0.7001,0.8916,2,February,84,4,0,1,United Kingdom,0.6548,0.7711,1.74,85.13,82.73,Feb-Mar,High,High Risk,Large ($400-$800),True,Correct
17500,1,Repeat Buyer,0.19946526,0,One-time Buyer,0.8005347,288.0,3,3,0.5182,0.6364,11,November,344,5,0,1,United Kingdom,0.6548,0.2601,33.83,47.15,6.09,Aug-Sep,Low,Very High Risk,Medium ($200-$400),False,False Negative
17501,1,Repeat Buyer,0.64849716,1,Repeat Buyer,0.35150284,248.25,15,15,0.7122,0.7805,5,May,153,3,0,1,United Kingdom,0.6548,0.6937,2.82,41.53,41.73,Apr-May,High,Medium Risk,Medium ($200-$400),True,Correct
17502,1,Repeat Buyer,0.077321686,0,One-time Buyer,0.9226783,226.6,11,11,0.5659,0.7941,11,November,344,5,0,1,United Kingdom,0.6548,0.2601,3.26,37.65,29.49,Aug-Sep,Low,Very High Risk,Medium ($200-$400),False,False Negative
17503,1,Repeat Buyer,0.26370537,0,One-time Buyer,0.7362946,340.43,23,23,0.6498,0.8045,11,November,335,3,0,1,United Kingdom,0.6548,0.2601,3.15,61.08,62.49,Aug-Sep,Medium,High Risk,Medium ($200-$400),False,False Negative
17504,1,Repeat Buyer,0.85316086,1,Repeat Buyer,0.14683914,441.15,27,27,0.7219,0.8933,1,January,51,6,0,1,United Kingdom,0.6548,0.8153,3.23,74.36,69.29,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
17505,1,Repeat Buyer,0.8567816,1,Repeat Buyer,0.1432184,486.99,26,26,0.7158,0.8857,5,May,168,4,0,1,United Kingdom,0.6548,0.6937,2.63,77.86,67.6,Apr-May,High,Low Risk,Large ($400-$800),True,Correct
17506,0,One-time Buyer,0.20104687,0,One-time Buyer,0.7989531,302.2,14,14,0.4817,0.7759,9,September,298,1,1,1,United Kingdom,0.6548,0.4749,3.63,50.36,38.53,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
17507,1,Repeat Buyer,0.8934508,1,Repeat Buyer,0.1065492,340.56,45,44,0.7408,0.8936,2,February,64,5,0,0,United Kingdom,0.6548,0.7711,2.96,61.1,86.23,Feb-Mar,High,Low Risk,Medium ($200-$400),True,Correct
17508,0,One-time Buyer,0.3154818,0,One-time Buyer,0.6845182,387.31,22,22,0.7029,0.8846,3,March,93,6,0,0,Greece,0.25,0.7212,1.62,68.27,60.69,Feb-Mar,High,High Risk,Medium ($200-$400),True,Correct
17509,1,Repeat Buyer,0.26864704,0,One-time Buyer,0.7313529,313.56,21,21,0.5822,0.7982,10,October,310,6,0,1,United Kingdom,0.6548,0.3464,1.29,55.15,58.45,Aug-Sep,Low,High Risk,Medium ($200-$400),False,False Negative
17510,0,One-time Buyer,0.09282491,0,One-time Buyer,0.90717506,308.48,20,20,0.6136,0.7222,11,November,349,3,0,1,United Kingdom,0.6548,0.2601,2.21,53.06,55.8,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
17511,1,Repeat Buyer,0.95726424,1,Repeat Buyer,0.042735755,1825.74,24,24,0.7247,0.9333,12,December,0,4,0,1,United Kingdom,0.6548,0.8369,2.45,98.41,64.63,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
17512,1,Repeat Buyer,0.834103,1,Repeat Buyer,0.16589701,494.51,23,23,0.7474,0.8537,2,February,72,6,0,1,United Kingdom,0.6548,0.7711,2.13,78.53,62.49,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
17513,0,One-time Buyer,0.1369982,0,One-time Buyer,0.8630018,513.2,6,6,0.4151,0.6763,9,September,301,4,0,1,United Kingdom,0.6548,0.4749,2.77,79.8,14.43,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
17514,0,One-time Buyer,0.19838364,0,One-time Buyer,0.8016164,208.65,40,40,0.6206,0.7788,8,August,245,4,0,1,United Kingdom,0.6548,0.5444,2.23,33.76,82.73,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
17515,1,Repeat Buyer,0.8898129,1,Repeat Buyer,0.11018711,231.48,31,31,0.7534,0.8947,1,January,55,3,0,1,United Kingdom,0.6548,0.8153,3.7,38.67,75.44,Dec-Jan,Very High,Low Risk,Medium ($200-$400),True,Correct
17516,1,Repeat Buyer,0.75409204,1,Repeat Buyer,0.24590796,321.23,64,60,0.718,0.8916,2,February,88,1,1,1,United Kingdom,0.6548,0.7711,2.26,57.48,93.71,Feb-Mar,High,Low Risk,Medium ($200-$400),True,Correct
17517,0,One-time Buyer,0.54467946,1,Repeat Buyer,0.45532054,153.94,11,11,0.7328,0.7941,2,February,65,6,0,1,United Kingdom,0.6548,0.7711,2.54,21.17,29.49,Feb-Mar,High,Medium Risk,Small (<$200),False,False Positive
17519,1,Repeat Buyer,0.91940844,1,Repeat Buyer,0.08059156,335.3,18,18,0.7155,0.875,12,December,5,2,0,1,United Kingdom,0.6548,0.8369,3.97,60.11,50.7,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
17520,0,One-time Buyer,0.22475716,0,One-time Buyer,0.7752428,546.81,30,30,0.5398,0.8229,10,October,320,2,0,1,United Kingdom,0.6548,0.3464,3.3,81.53,73.92,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
17521,1,Repeat Buyer,0.32188082,0,One-time Buyer,0.6781192,159.56,8,8,0.6484,0.7381,5,May,174,3,0,1,United Kingdom,0.6548,0.6937,1.31,22.92,20.38,Apr-May,Medium,High Risk,Small (<$200),False,False Negative
17522,1,Repeat Buyer,0.73759913,1,Repeat Buyer,0.26240087,147.44,10,10,0.7219,0.8537,5,May,155,5,0,1,United Kingdom,0.6548,0.6937,2.71,19.76,26.47,Apr-May,High,Medium Risk,Small (<$200),True,Correct
17523,1,Repeat Buyer,0.80572134,1,Repeat Buyer,0.19427866,188.73,22,21,0.6586,0.9667,11,November,354,1,1,1,United Kingdom,0.6548,0.2601,2.83,29.44,60.69,Aug-Sep,Medium,Low Risk,Small (<$200),True,Correct
17524,0,One-time Buyer,0.64440215,1,Repeat Buyer,0.35559785,145.0,6,6,0.6876,0.75,12,December,12,2,0,1,United Kingdom,0.6548,0.8369,1.59,19.21,14.43,Dec-Jan,High,Medium Risk,Small (<$200),False,False Positive
17525,0,One-time Buyer,0.73789984,1,Repeat Buyer,0.26210016,422.7,9,9,0.7212,0.9012,12,December,14,4,0,1,United Kingdom,0.6548,0.8369,6.01,72.45,23.31,Dec-Jan,High,Medium Risk,Large ($400-$800),False,False Positive
17526,1,Repeat Buyer,0.5912607,1,Repeat Buyer,0.40873933,226.8,5,5,0.6559,0.881,12,December,8,5,0,1,United Kingdom,0.6548,0.8369,5.03,37.68,11.04,Dec-Jan,Medium,Medium Risk,Medium ($200-$400),True,Correct
17527,1,Repeat Buyer,0.7521417,1,Repeat Buyer,0.24785829,292.11,7,7,0.7655,0.875,5,May,155,5,0,1,United Kingdom,0.6548,0.6937,6.71,47.8,17.32,Apr-May,Very High,Low Risk,Medium ($200-$400),True,Correct
17528,1,Repeat Buyer,0.49524194,0,One-time Buyer,0.50475806,779.36,85,82,0.6567,0.8438,9,September,302,5,0,1,United Kingdom,0.6548,0.4749,2.8,90.15,97.28,Aug-Sep,Medium,High Risk,Large ($400-$800),False,False Negative
17530,1,Repeat Buyer,0.9747625,1,Repeat Buyer,0.0252375,300.64,65,65,0.7162,1.0,12,December,8,5,0,0,United Kingdom,0.6548,0.8369,2.55,49.69,94.03,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
17531,0,One-time Buyer,0.38066915,0,One-time Buyer,0.6193309,296.7,14,14,0.6773,0.7558,6,June,183,5,0,0,United Kingdom,0.6548,0.6405,4.12,48.56,38.53,Jun-Jul,Medium,High Risk,Medium ($200-$400),True,Correct
17534,0,One-time Buyer,0.14974375,0,One-time Buyer,0.85025626,223.36,9,9,0.6008,0.7037,10,October,320,2,0,1,United Kingdom,0.6548,0.3464,2.68,36.75,23.31,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
17535,0,One-time Buyer,0.42172363,0,One-time Buyer,0.5782764,164.4,13,13,0.7117,0.8333,3,March,93,6,0,1,United Kingdom,0.6548,0.7212,1.47,24.12,35.79,Feb-Mar,High,High Risk,Small (<$200),True,Correct
17536,0,One-time Buyer,0.27885473,0,One-time Buyer,0.7211453,76.5,3,3,0.6274,0.6667,6,June,196,4,0,1,United Kingdom,0.6548,0.6405,12.75,4.68,6.09,Jun-Jul,Medium,High Risk,Small (<$200),True,Correct
17537,1,Repeat Buyer,0.94508004,1,Repeat Buyer,0.054919958,630.7,61,60,0.7015,1.0,2,February,70,4,0,1,United Kingdom,0.6548,0.7711,2.98,85.47,92.99,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
17538,0,One-time Buyer,0.059494242,0,One-time Buyer,0.94050574,98.42,9,9,0.4482,0.7396,11,November,348,2,0,1,United Kingdom,0.6548,0.2601,1.19,7.38,23.31,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
17540,1,Repeat Buyer,0.78539747,1,Repeat Buyer,0.21460253,268.8,8,8,0.7166,0.9,1,January,57,5,0,1,United Kingdom,0.6548,0.8153,4.01,44.45,20.38,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
17542,0,One-time Buyer,0.2592918,0,One-time Buyer,0.74070823,170.75,25,24,0.6892,0.8333,3,March,104,3,0,1,United Kingdom,0.6548,0.7212,2.58,25.87,66.59,Feb-Mar,High,High Risk,Small (<$200),True,Correct
17545,1,Repeat Buyer,0.3118231,0,One-time Buyer,0.6881769,344.14,89,86,0.626,0.8421,10,October,330,5,0,1,United Kingdom,0.6548,0.3464,2.06,61.75,97.81,Aug-Sep,Medium,High Risk,Medium ($200-$400),False,False Negative
17548,0,One-time Buyer,0.3621463,0,One-time Buyer,0.63785374,103.3,5,5,0.693,0.7978,4,April,140,4,0,1,United Kingdom,0.6548,0.6667,2.43,8.46,11.04,Apr-May,High,High Risk,Small (<$200),True,Correct
17549,1,Repeat Buyer,0.27964365,0,One-time Buyer,0.72035635,28.2,2,2,0.6515,0.6667,10,October,322,4,0,1,United Kingdom,0.6548,0.3464,0.59,0.92,3.69,Aug-Sep,Medium,High Risk,Small (<$200),False,False Negative
17550,1,Repeat Buyer,0.89880836,1,Repeat Buyer,0.10119164,156.22,28,28,0.731,0.9286,4,April,130,1,1,1,United Kingdom,0.6548,0.6667,2.9,21.9,70.39,Apr-May,High,Low Risk,Small (<$200),True,Correct
17551,0,One-time Buyer,0.80861706,1,Repeat Buyer,0.19138294,306.84,43,39,0.7,0.9444,12,December,14,4,0,1,United Kingdom,0.6548,0.8369,2.54,52.32,85.15,Dec-Jan,High,Low Risk,Medium ($200-$400),False,False Positive
17552,1,Repeat Buyer,0.9038146,1,Repeat Buyer,0.096185386,263.62,11,11,0.7196,0.9,12,December,1,5,0,0,United Kingdom,0.6548,0.8369,3.37,43.86,29.49,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
17553,0,One-time Buyer,0.30493292,0,One-time Buyer,0.69506705,1487.6,2,2,0.6376,0.7419,8,August,244,3,0,1,United Kingdom,0.6548,0.5444,3.1,97.14,3.69,Aug-Sep,Medium,High Risk,Very Large (>$800),True,Correct
17554,1,Repeat Buyer,0.9759379,1,Repeat Buyer,0.024062097,772.43,50,49,0.6764,1.0,7,July,225,5,0,0,United Kingdom,0.6548,0.6011,3.27,89.9,88.4,Jun-Jul,Medium,Low Risk,Large ($400-$800),True,Correct
17555,1,Repeat Buyer,0.9704176,1,Repeat Buyer,0.029582381,195.45,49,48,0.7263,1.0,1,January,39,1,1,1,United Kingdom,0.6548,0.8153,2.36,30.76,88.08,Dec-Jan,High,Low Risk,Small (<$200),True,Correct
17556,0,One-time Buyer,0.3254515,0,One-time Buyer,0.6745485,157.9,6,6,0.6507,0.7262,5,May,168,4,0,1,United Kingdom,0.6548,0.6937,4.78,22.43,14.43,Apr-May,Medium,High Risk,Small (<$200),True,Correct
17557,1,Repeat Buyer,0.26563615,0,One-time Buyer,0.73436385,288.36,20,20,0.603,0.7391,9,September,292,2,0,1,United Kingdom,0.6548,0.4749,2.79,47.24,55.8,Aug-Sep,Medium,High Risk,Medium ($200-$400),False,False Negative
17560,1,Repeat Buyer,0.46903792,0,One-time Buyer,0.5309621,162.1,4,4,0.7041,0.8125,2,February,63,4,0,1,United Kingdom,0.6548,0.7711,1.17,23.56,8.81,Feb-Mar,High,High Risk,Small (<$200),False,False Negative
17561,0,One-time Buyer,0.039962992,0,One-time Buyer,0.960037,167.62,46,44,0.5321,0.7875,11,November,354,1,1,1,United Kingdom,0.6548,0.2601,2.09,25.06,86.81,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
17562,1,Repeat Buyer,0.5790277,1,Repeat Buyer,0.4209723,300.1,21,21,0.6674,0.8158,6,June,200,1,1,1,United Kingdom,0.6548,0.6405,1.26,49.44,58.45,Jun-Jul,Medium,Medium Risk,Medium ($200-$400),True,Correct
17564,1,Repeat Buyer,0.41601124,0,One-time Buyer,0.5839888,119.12,16,16,0.6032,0.875,9,September,293,3,0,1,United Kingdom,0.6548,0.4749,4.41,13.17,44.94,Aug-Sep,Medium,High Risk,Small (<$200),False,False Negative
17566,1,Repeat Buyer,0.09970758,0,One-time Buyer,0.9002924,414.26,65,58,0.6215,0.8065,11,November,348,2,0,1,United Kingdom,0.6548,0.2601,2.66,71.62,94.03,Aug-Sep,Medium,Very High Risk,Large ($400-$800),False,False Negative
17567,1,Repeat Buyer,0.97035,1,Repeat Buyer,0.029649973,517.95,27,27,0.7675,0.9333,12,December,1,5,0,1,United Kingdom,0.6548,0.8369,3.51,80.12,69.29,Dec-Jan,Very High,Low Risk,Large ($400-$800),True,Correct
17569,0,One-time Buyer,0.5995215,1,Repeat Buyer,0.40047848,344.14,29,29,0.7101,0.8378,1,January,41,3,0,1,United Kingdom,0.6548,0.8153,3.35,61.77,71.94,Dec-Jan,High,Medium Risk,Medium ($200-$400),False,False Positive
17571,1,Repeat Buyer,0.72861725,1,Repeat Buyer,0.27138275,284.35,44,42,0.7164,0.9,2,February,75,2,0,1,United Kingdom,0.6548,0.7711,2.34,46.69,85.7,Feb-Mar,High,Medium Risk,Medium ($200-$400),True,Correct
17572,1,Repeat Buyer,0.7533951,1,Repeat Buyer,0.24660492,70.8,4,4,0.7275,0.8065,12,December,0,4,0,1,United Kingdom,0.6548,0.8369,2.95,3.78,8.81,Dec-Jan,High,Low Risk,Small (<$200),True,Correct
17573,1,Repeat Buyer,0.32513848,0,One-time Buyer,0.67486155,174.71,11,11,0.6552,0.76,9,September,280,4,0,1,United Kingdom,0.6548,0.4749,1.82,26.7,29.49,Aug-Sep,Medium,High Risk,Small (<$200),False,False Negative
17574,0,One-time Buyer,0.46413022,0,One-time Buyer,0.5358698,185.65,8,8,0.7164,0.7886,4,April,131,2,0,1,United Kingdom,0.6548,0.6667,3.32,28.91,20.38,Apr-May,High,High Risk,Small (<$200),True,Correct
17576,1,Repeat Buyer,0.96302384,1,Repeat Buyer,0.03697616,119.65,12,12,0.6627,1.0,12,December,8,5,0,1,United Kingdom,0.6548,0.8369,2.57,13.33,32.9,Dec-Jan,Medium,Low Risk,Small (<$200),True,Correct
17578,0,One-time Buyer,0.3474426,0,One-time Buyer,0.6525574,143.46,5,5,0.6635,0.7333,5,May,155,5,0,0,United Kingdom,0.6548,0.6937,1.29,18.95,11.04,Apr-May,Medium,High Risk,Small (<$200),True,Correct
17579,1,Repeat Buyer,0.31699508,0,One-time Buyer,0.6830049,164.41,11,11,0.6294,0.7778,6,June,194,2,0,1,United Kingdom,0.6548,0.6405,3.2,24.14,29.49,Jun-Jul,Medium,High Risk,Small (<$200),False,False Negative
17580,1,Repeat Buyer,0.57831305,1,Repeat Buyer,0.42168695,46.85,3,3,0.6356,0.7486,12,December,15,5,0,1,United Kingdom,0.6548,0.8369,4.32,2.08,6.09,Dec-Jan,Medium,Medium Risk,Small (<$200),True,Correct
17581,1,Repeat Buyer,0.9630625,1,Repeat Buyer,0.036937475,668.4,31,31,0.7264,0.9333,12,December,1,5,0,1,United Kingdom,0.6548,0.8369,2.55,86.77,75.44,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
17582,0,One-time Buyer,0.24744648,0,One-time Buyer,0.7525535,175.27,29,28,0.6727,0.8333,4,April,137,1,1,1,United Kingdom,0.6548,0.6667,2.13,26.84,71.94,Apr-May,Medium,Very High Risk,Small (<$200),True,Correct
17584,1,Repeat Buyer,0.6903949,1,Repeat Buyer,0.30960512,749.45,16,16,0.6798,0.9,8,August,246,5,0,1,United Kingdom,0.6548,0.5444,3.98,89.05,44.94,Aug-Sep,Medium,Medium Risk,Large ($400-$800),True,Correct
17585,1,Repeat Buyer,0.97871655,1,Repeat Buyer,0.021283448,417.81,28,28,0.7422,1.0,1,January,35,4,0,1,United Kingdom,0.6548,0.8153,1.74,72.05,70.39,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
17588,1,Repeat Buyer,0.5969457,1,Repeat Buyer,0.4030543,397.2,10,10,0.757,0.8298,4,April,141,5,0,1,United Kingdom,0.6548,0.6667,7.47,69.66,26.47,Apr-May,Very High,Medium Risk,Medium ($200-$400),True,Correct
17589,1,Repeat Buyer,0.78289545,1,Repeat Buyer,0.21710455,590.77,71,70,0.7162,0.8916,4,April,133,4,0,1,United Kingdom,0.6548,0.6667,1.95,83.77,95.48,Apr-May,High,Low Risk,Large ($400-$800),True,Correct
17590,1,Repeat Buyer,0.2490163,0,One-time Buyer,0.7509837,349.38,57,54,0.546,0.8571,10,October,333,1,1,1,United Kingdom,0.6548,0.3464,2.34,62.74,91.72,Aug-Sep,Low,Very High Risk,Medium ($200-$400),False,False Negative
17591,1,Repeat Buyer,0.96791315,1,Repeat Buyer,0.03208685,406.6,80,67,0.7308,1.0,12,December,6,3,0,1,United Kingdom,0.6548,0.8369,3.72,70.67,96.77,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
17593,1,Repeat Buyer,0.9013237,1,Repeat Buyer,0.098676324,662.9,26,26,0.7271,0.8462,12,December,21,4,0,1,United Kingdom,0.6548,0.8369,2.83,86.58,67.6,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
17594,1,Repeat Buyer,0.7688078,1,Repeat Buyer,0.23119217,315.0,14,14,0.762,0.8158,3,March,119,4,0,1,United Kingdom,0.6548,0.7212,1.31,55.73,38.53,Feb-Mar,Very High,Low Risk,Medium ($200-$400),True,Correct
17595,1,Repeat Buyer,0.25522912,0,One-time Buyer,0.7447709,157.9,34,33,0.639,0.8235,11,November,336,4,0,1,United Kingdom,0.6548,0.2601,2.93,22.43,78.3,Aug-Sep,Medium,High Risk,Small (<$200),False,False Negative
17596,1,Repeat Buyer,0.9192598,1,Repeat Buyer,0.08074021,392.62,60,56,0.7197,0.9167,12,December,5,2,0,1,United Kingdom,0.6548,0.8369,2.26,68.96,92.74,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
17597,0,One-time Buyer,0.70082206,1,Repeat Buyer,0.29917794,2044.37,55,55,0.6967,0.8913,5,May,160,3,0,1,United Kingdom,0.6548,0.6937,3.4,98.85,91.1,Apr-May,High,Medium Risk,Very Large (>$800),False,False Positive
17600,0,One-time Buyer,0.070708,0,One-time Buyer,0.929292,161.67,13,13,0.5724,0.8182,11,November,356,3,0,1,United Kingdom,0.6548,0.2601,3.53,23.43,35.79,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
17601,0,One-time Buyer,0.46093187,0,One-time Buyer,0.5390681,116.01,9,9,0.7139,0.8125,4,April,134,5,0,0,United Kingdom,0.6548,0.6667,1.61,12.36,23.31,Apr-May,High,High Risk,Small (<$200),True,Correct
17602,1,Repeat Buyer,0.95227593,1,Repeat Buyer,0.04772407,767.05,103,101,0.7166,1.0,1,January,49,4,0,1,United Kingdom,0.6548,0.8153,1.61,89.65,98.62,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
17603,0,One-time Buyer,0.14787565,0,One-time Buyer,0.85212433,394.72,11,11,0.4846,0.7,9,September,295,5,0,1,United Kingdom,0.6548,0.4749,13.39,69.36,29.49,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
17604,1,Repeat Buyer,0.84552354,1,Repeat Buyer,0.15447646,136.24,27,27,0.7213,0.9286,1,January,61,2,0,1,United Kingdom,0.6548,0.8153,2.89,17.13,69.29,Feb-Mar,High,Low Risk,Small (<$200),True,Correct
17608,1,Repeat Buyer,0.30280006,0,One-time Buyer,0.69719994,187.62,58,53,0.5961,0.9091,11,November,340,1,1,1,United Kingdom,0.6548,0.2601,1.15,29.19,92.09,Aug-Sep,Low,High Risk,Small (<$200),False,False Negative
17609,1,Repeat Buyer,0.9721271,1,Repeat Buyer,0.02787292,430.04,100,89,0.7353,1.0,1,January,46,1,1,1,United Kingdom,0.6548,0.8153,2.31,73.25,98.48,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
17611,1,Repeat Buyer,0.8756884,1,Repeat Buyer,0.124311626,244.19,44,44,0.7174,0.9091,12,December,12,2,0,1,United Kingdom,0.6548,0.8369,2.58,40.83,85.7,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
17612,1,Repeat Buyer,0.8735804,1,Repeat Buyer,0.1264196,305.46,18,18,0.7547,0.8696,2,February,76,3,0,1,United Kingdom,0.6548,0.7711,2.47,51.74,50.7,Feb-Mar,Very High,Low Risk,Medium ($200-$400),True,Correct
17613,1,Repeat Buyer,0.94929194,1,Repeat Buyer,0.050708055,586.8,41,41,0.7035,1.0,2,February,68,2,0,1,United Kingdom,0.6548,0.7711,2.76,83.61,83.68,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
17614,0,One-time Buyer,0.15393275,0,One-time Buyer,0.84606725,390.07,100,97,0.5811,0.8065,10,October,316,5,0,1,United Kingdom,0.6548,0.3464,2.21,68.69,98.48,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
17615,1,Repeat Buyer,0.727891,1,Repeat Buyer,0.27210897,153.75,5,5,0.7354,0.84,5,May,151,1,1,1,United Kingdom,0.6548,0.6937,4.19,21.05,11.04,Apr-May,High,Medium Risk,Small (<$200),True,Correct
17616,1,Repeat Buyer,0.8675026,1,Repeat Buyer,0.13249737,326.4,1,1,0.712,0.712,12,December,6,3,0,1,United Kingdom,0.6548,0.8369,2.55,58.5,0.0,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
17618,1,Repeat Buyer,0.81858295,1,Repeat Buyer,0.18141705,320.28,53,41,0.7098,0.9333,12,December,11,1,1,1,United Kingdom,0.6548,0.8369,2.86,57.21,89.92,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
17619,0,One-time Buyer,0.8250452,1,Repeat Buyer,0.17495477,218.52,77,71,0.7186,0.9487,1,January,61,2,0,1,United Kingdom,0.6548,0.8153,1.8,35.92,96.47,Feb-Mar,High,Low Risk,Medium ($200-$400),False,False Positive
17620,0,One-time Buyer,0.24593242,0,One-time Buyer,0.7540676,81.44,4,4,0.6417,0.7978,10,October,314,3,0,1,United Kingdom,0.6548,0.3464,2.76,5.23,8.81,Aug-Sep,Medium,Very High Risk,Small (<$200),True,Correct
17621,1,Repeat Buyer,0.87301064,1,Repeat Buyer,0.12698936,239.4,4,4,0.7326,0.9286,12,December,19,2,0,1,United Kingdom,0.6548,0.8369,2.75,39.82,8.81,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
17623,0,One-time Buyer,0.09072107,0,One-time Buyer,0.9092789,527.05,33,33,0.5443,0.7682,11,November,341,2,0,1,United Kingdom,0.6548,0.2601,2.87,80.68,77.63,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
17624,1,Repeat Buyer,0.92411685,1,Repeat Buyer,0.07588315,400.3,25,25,0.7336,0.9286,5,May,155,5,0,1,United Kingdom,0.6548,0.6937,3.12,69.91,66.59,Apr-May,High,Low Risk,Large ($400-$800),True,Correct
17625,1,Repeat Buyer,0.97470266,1,Repeat Buyer,0.025297344,549.68,95,89,0.727,1.0,3,March,116,1,1,1,United Kingdom,0.6548,0.7212,1.98,81.83,98.18,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
17628,0,One-time Buyer,0.26301187,0,One-time Buyer,0.7369881,75.75,5,5,0.7113,0.7424,9,September,292,2,0,1,United Kingdom,0.6548,0.4749,2.41,4.45,11.04,Aug-Sep,High,High Risk,Small (<$200),True,Correct
17629,1,Repeat Buyer,0.82182455,1,Repeat Buyer,0.17817545,238.65,11,11,0.7262,0.8229,12,December,14,4,0,1,United Kingdom,0.6548,0.8369,3.72,39.7,29.49,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
