CustomerID,target,days_to_second_purchase,order_value,num_items,num_unique_products,total_quantity,avg_item_price,product_diversity_ratio,order_complexity_score,day_of_week,month,hour,is_weekend,is_business_hours,days_from_start,Country,country_repeat_rate,month_repeat_rate,basket_repeat_score,best_product_repeat_score,products_with_history_count,order_value_percentile,num_items_percentile
17193,1,0,299.04,4,4,96,3.12,1,0.0535,5,6,10,0,1,197,United Kingdom,0.6548,0.6405,0.5183,0.5556,4,49.11,8.81
17194,1,86,252.62,28,26,118,3.69,0.9286,2.8818,3,12,12,0,1,13,United Kingdom,0.6548,0.8369,0.7243,1,28,42.26,70.39
17197,0,,1013.01,29,29,191,5.51,1,0.8302,5,11,10,0,1,344,United Kingdom,0.6548,0.2601,0.6173,0.7624,28,94.17,71.94
17198,1,5,272.01,53,52,124,2.87,0.9811,10.132,6,12,14,0,1,2,United Kingdom,0.6548,0.8369,0.7056,1,46,44.99,89.92
17201,0,,342.63,40,38,268,1.95,0.95,4.4363,2,10,11,0,1,320,United Kingdom,0.6548,0.3464,0.5894,0.8045,40,61.54,82.73
17203,1,7,1263.97,20,20,901,1.54,1,0.3165,2,10,14,0,1,313,United Kingdom,0.6548,0.3464,0.6726,0.8333,20,96.31,55.8
17204,1,22,788.91,32,32,389,3.71,1,1.298,2,3,12,0,1,110,United Kingdom,0.6548,0.7212,0.7381,0.9,32,90.41,76.55
17205,0,,384.08,13,13,884,0.53,1,0.44,2,10,12,0,1,320,United Kingdom,0.6548,0.3464,0.6719,0.806,13,67.97,35.79
17206,0,,204.24,7,7,76,2.79,1,0.2399,2,10,13,0,1,320,United Kingdom,0.6548,0.3464,0.3337,0.4667,7,32.86,17.32
17211,1,6,273.3,33,33,204,2.09,1,3.9846,1,12,12,1,1,4,United Kingdom,0.6548,0.8369,0.6574,1,32,45.26,77.63
17212,0,,226.85,4,4,147,1.38,1,0.0705,5,3,19,0,0,120,United Kingdom,0.6548,0.7212,0.6268,0.7143,4,37.7,8.81
17213,1,12,312.9,15,15,92,4.26,1,0.7191,4,12,13,0,1,7,United Kingdom,0.6548,0.8369,0.7355,0.8065,15,54.95,41.73
17214,1,49,171.05,14,14,43,5.14,1,1.1459,4,12,15,0,1,14,United Kingdom,0.6548,0.8369,0.6656,0.7778,14,25.94,38.53
17217,0,,113.5,9,9,24,3.72,1,0.7137,3,4,17,0,1,139,United Kingdom,0.6548,0.6667,0.6581,0.7615,8,11.39,23.31
17218,1,5,292.54,51,48,131,2.53,0.9412,8.3681,2,12,15,0,1,5,United Kingdom,0.6548,0.8369,0.6806,0.878,51,47.87,89
17219,0,,114.23,25,24,89,1.89,0.96,5.2526,3,11,11,0,1,342,United Kingdom,0.6548,0.2601,0.5405,0.7658,25,11.71,66.59
17220,1,51,317.5,32,31,83,3.96,0.9688,3.1244,6,12,14,0,1,9,United Kingdom,0.6548,0.8369,0.6997,1,32,56.35,76.55
17221,1,28,132.28,30,30,115,2.04,1,6.8037,5,11,17,0,1,337,United Kingdom,0.6548,0.2601,0.6011,0.8036,30,16.16,73.92
17222,0,,354.15,28,27,128,2.99,0.9643,2.1347,4,10,13,0,1,308,United Kingdom,0.6548,0.3464,0.5072,0.712,27,63.55,70.39
17223,1,58,292.84,30,29,64,5.11,0.9667,2.9709,2,12,14,0,1,5,United Kingdom,0.6548,0.8369,0.6966,1,29,47.96,73.92
17226,0,,393.49,21,21,406,2.58,1,1.1207,6,2,11,0,1,65,United Kingdom,0.6548,0.7711,0.6957,0.791,21,69.1,58.45
17227,1,111,142.25,10,10,92,1.45,1,0.703,2,12,11,0,1,5,United Kingdom,0.6548,0.8369,0.6746,0.7622,9,18.63,26.47
17228,1,4,183.3,18,18,122,1.73,1,1.7676,5,12,16,0,1,1,United Kingdom,0.6548,0.8369,0.726,0.8421,18,28.36,50.7
17229,1,46,157.71,32,32,108,1.97,1,6.4929,4,7,12,0,1,231,United Kingdom,0.6548,0.6011,0.6143,0.7826,30,22.41,76.55
17230,1,5,1761.26,22,22,894,2.94,1,0.2748,4,12,11,0,1,14,United Kingdom,0.6548,0.8369,0.732,0.791,22,98.27,60.69
17231,1,37,232.01,52,50,116,2.35,0.9615,11.2064,2,12,14,0,1,12,United Kingdom,0.6548,0.8369,0.672,0.8947,44,38.76,89.42
17232,1,11,208.04,17,17,110,2.47,1,1.3892,6,11,12,0,1,359,United Kingdom,0.6548,0.2601,0.6209,0.8889,16,33.62,48.28
17233,0,,190.88,25,25,131,2.47,1,3.2743,6,11,14,0,1,338,United Kingdom,0.6548,0.2601,0.501,0.7978,23,29.86,66.59
17234,0,,149.89,14,14,55,3.7,1,1.3076,6,6,11,0,1,191,United Kingdom,0.6548,0.6405,0.6422,0.8182,13,20.13,38.53
17235,1,347,341.9,10,10,126,3.43,1,0.2925,5,12,13,0,1,1,United Kingdom,0.6548,0.8369,0.6762,0.7917,10,61.4,26.47
17236,1,44,126.28,9,9,67,2.88,1,0.6414,1,12,11,1,1,11,United Kingdom,0.6548,0.8369,0.74,0.878,9,14.87,23.31
17237,1,11,243.6,12,12,79,3.32,1,0.5911,5,11,12,0,1,351,United Kingdom,0.6548,0.2601,0.5883,0.7442,12,40.7,32.9
17238,1,0,254.39,38,38,100,3.32,1,5.6763,6,12,15,0,1,2,United Kingdom,0.6548,0.8369,0.7164,0.925,38,42.47,81.19
17239,0,,382.5,15,15,150,4.07,1,0.5882,2,1,9,0,1,61,United Kingdom,0.6548,0.8153,0.7278,0.7716,15,67.63,41.73
17242,1,72,709.44,29,29,411,2,1,1.1854,1,6,13,1,1,193,United Kingdom,0.6548,0.6405,0.7033,1,29,87.92,71.94
17243,1,7,256.9,11,11,92,3.07,1,0.471,1,12,10,1,1,4,United Kingdom,0.6548,0.8369,0.6753,0.8229,11,42.84,29.49
17244,0,,954.9,31,31,616,1.71,1,1.0064,2,10,15,0,1,320,United Kingdom,0.6548,0.3464,0.595,0.8421,30,93.41,75.44
17245,0,,171.45,9,9,75,2.91,1,0.4724,5,5,10,0,1,169,United Kingdom,0.6548,0.6937,0.6805,0.7716,9,26.01,23.31
17247,0,,282.19,55,53,106,3.28,0.9636,10.3299,5,11,15,0,1,358,United Kingdom,0.6548,0.2601,0.6198,0.9167,55,46.35,91.1
17248,0,,318.65,69,68,213,1.91,0.9855,14.7246,5,8,13,0,1,253,United Kingdom,0.6548,0.5444,0.611,0.8421,67,56.77,95.02
17250,1,257,162.65,23,23,70,3.38,1,3.2524,4,3,16,0,1,112,United Kingdom,0.6548,0.7212,0.7284,0.9,20,23.63,62.49
17251,0,,283.28,39,37,110,3.5,0.9487,5.0939,1,12,11,1,1,11,United Kingdom,0.6548,0.8369,0.6554,0.8229,31,46.55,81.97
17252,1,69,341.96,86,85,191,2.74,0.9884,21.3768,2,6,16,0,1,187,United Kingdom,0.6548,0.6405,0.7311,1,83,61.45,97.53
17253,0,,178.26,18,18,43,5.61,1,1.8176,2,11,12,0,1,355,United Kingdom,0.6548,0.2601,0.65,0.8229,18,27.37,50.7
17254,1,10,170.31,55,54,151,1.73,0.9818,17.4388,5,11,14,0,1,358,United Kingdom,0.6548,0.2601,0.6713,0.8462,54,25.73,91.1
17255,1,258,112.46,38,36,75,1.77,0.9474,12.1643,1,2,15,1,1,74,United Kingdom,0.6548,0.7711,0.7457,0.9355,38,10.95,81.19
17256,1,204,127.9,12,9,68,2.07,0.75,0.8444,2,1,14,0,1,61,United Kingdom,0.6548,0.8153,0.713,0.85,12,15.36,32.9
17259,1,220,381.64,87,74,275,2.21,0.8506,16.8693,2,12,12,0,1,5,United Kingdom,0.6548,0.8369,0.6707,1,85,67.51,97.65
17262,1,105,268.86,2,2,74,3.57,1,0.0149,4,12,13,0,1,7,United Kingdom,0.6548,0.8369,0.6948,0.7049,2,44.48,3.69
17263,0,,63.44,23,23,36,2.01,1,8.3386,1,5,14,1,1,165,United Kingdom,0.6548,0.6937,0.7094,0.878,23,3.27,62.49
17265,1,41,384.09,77,72,217,2.85,0.9351,14.4341,1,6,12,1,1,193,United Kingdom,0.6548,0.6405,0.702,0.9355,77,68,96.47
17266,1,144,113.06,17,17,27,4.57,1,2.5562,6,7,11,0,1,226,United Kingdom,0.6548,0.6011,0.6266,0.7419,16,11.21,48.28
17267,1,0,311.02,37,36,155,3.45,0.973,4.2827,5,8,17,0,1,246,United Kingdom,0.6548,0.5444,0.6571,0.8,33,54.18,80.61
17268,1,1,138.24,1,1,192,0.72,1,0.0072,6,4,13,0,1,128,United Kingdom,0.6548,0.6667,0.6429,0.6429,1,17.69,0
17272,1,63,657.68,41,41,664,1.83,1,2.556,3,3,12,0,1,111,United Kingdom,0.6548,0.7212,0.6782,0.8065,41,86.42,83.68
17274,0,,111.98,27,24,79,1.74,0.8889,5.7867,6,11,13,0,1,338,United Kingdom,0.6548,0.2601,0.4755,0.7978,27,10.77,69.29
17277,1,95,717.02,52,52,362,2.62,1,3.7712,6,1,12,0,1,51,United Kingdom,0.6548,0.8153,0.7108,0.9091,51,88.15,89.42
17278,0,,246.04,15,15,179,4.75,1,0.9145,3,4,13,0,1,132,United Kingdom,0.6548,0.6667,0.6736,0.8065,15,41.11,41.73
17279,0,,187.83,9,8,48,6.74,0.8889,0.3833,5,10,11,0,1,316,United Kingdom,0.6548,0.3464,0.6695,0.8438,8,29.24,23.31
17282,1,125,741.85,84,78,617,2.55,0.9286,8.832,1,2,11,1,1,74,United Kingdom,0.6548,0.7711,0.7377,0.9286,83,88.89,97.19
17284,1,100,716.11,131,130,571,1.79,0.9924,23.7813,6,1,14,0,1,37,United Kingdom,0.6548,0.8153,0.7437,1,130,88.1,99.33
17286,0,,153.92,45,44,118,1.87,0.9778,12.8638,6,11,12,0,1,352,United Kingdom,0.6548,0.2601,0.5902,0.8077,45,21.14,86.23
17287,1,5,113.92,13,13,46,2.81,1,1.4835,5,12,12,0,1,1,United Kingdom,0.6548,0.8369,0.7041,0.8182,13,11.53,35.79
17288,1,31,133.56,7,7,156,0.93,1,0.3669,5,12,13,0,1,15,United Kingdom,0.6548,0.8369,0.6906,0.75,7,16.51,17.32
17289,1,146,167.36,34,30,134,2.13,0.8824,6.0946,1,6,13,1,1,193,United Kingdom,0.6548,0.6405,0.6323,0.7778,34,24.99,78.3
17290,1,12,353.03,53,50,276,2.94,0.9434,7.5064,4,11,15,0,1,357,United Kingdom,0.6548,0.2601,0.6221,1,51,63.29,89.92
17291,0,,550.8,1,1,72,7.65,1,0.0018,6,2,13,0,1,65,United Kingdom,0.6548,0.7711,0.875,0.875,1,81.92,0
17293,1,53,346.14,14,14,208,2.93,1,0.5662,2,12,14,0,1,12,United Kingdom,0.6548,0.8369,0.6829,0.8571,14,62.26,38.53
17295,1,35,279.36,29,29,170,2.79,1,3.0105,5,10,12,0,1,309,United Kingdom,0.6548,0.3464,0.6108,0.8182,29,46.02,71.94
17297,0,,131.78,51,49,67,2.21,0.9608,18.9634,3,11,14,0,1,356,United Kingdom,0.6548,0.2601,0.5981,0.8205,46,16.02,89
17298,1,23,107.64,4,4,132,0.81,1,0.1486,1,8,12,1,1,249,United Kingdom,0.6548,0.5444,0.7345,0.8333,4,9.18,8.81
17299,1,72,151.63,18,18,228,1.05,1,2.1368,1,6,16,1,1,200,United Kingdom,0.6548,0.6405,0.6777,0.9,18,20.54,50.7
17301,0,,197.63,66,59,149,1.91,0.8939,19.7035,6,11,13,0,1,352,United Kingdom,0.6548,0.2601,0.5548,0.8182,66,31.15,94.3
17302,1,97,182.85,11,11,99,2.25,1,0.6617,2,2,10,0,1,68,United Kingdom,0.6548,0.7711,0.7303,0.84,11,28.27,29.49
17303,0,,250.04,53,53,144,2.94,1,11.2342,2,12,13,0,1,12,United Kingdom,0.6548,0.8369,0.6946,0.9012,52,41.73,89.92
17306,1,31,324,1,1,1296,0.25,1,0.0031,3,12,13,0,1,20,United Kingdom,0.6548,0.8369,0.75,0.75,1,58.13,0
17309,0,,82.75,12,11,41,2.94,0.9167,1.5952,2,9,15,0,1,278,United Kingdom,0.6548,0.4749,0.6551,0.8537,12,5.3,32.9
17311,1,238,556.46,24,24,410,3.54,1,1.0351,5,1,10,0,1,57,United Kingdom,0.6548,0.8153,0.7212,0.9,24,82.18,64.63
17312,1,4,145.8,10,10,178,1.83,1,0.6859,1,7,13,1,1,214,United Kingdom,0.6548,0.6011,0.6646,0.8462,10,19.39,26.47
17313,0,,2328.84,24,24,1402,2.14,1,0.2473,3,11,15,0,1,342,United Kingdom,0.6548,0.2601,0.5962,0.7805,24,99.08,64.63
17314,1,0,203.8,5,5,36,6.31,1,0.1227,2,1,11,0,1,61,United Kingdom,0.6548,0.8153,0.7327,0.7604,4,32.65,11.04
17315,1,17,108.92,27,27,60,2.46,1,6.693,6,12,12,0,1,16,United Kingdom,0.6548,0.8369,0.7184,0.9167,27,9.45,69.29
17317,1,36,2027.94,7,7,606,3.84,1,0.0242,1,9,12,1,1,284,United Kingdom,0.6548,0.4749,0.5797,0.6591,7,98.75,17.32
17320,1,131,450.92,22,22,210,3.86,1,1.0734,2,12,15,0,1,5,United Kingdom,0.6548,0.8369,0.7175,0.8298,22,75.24,60.69
17321,1,59,659.61,106,94,368,2.72,0.8868,15.1059,2,10,11,0,1,306,United Kingdom,0.6548,0.3464,0.6009,0.84,104,86.47,98.75
17323,1,77,141.69,32,31,119,1.52,0.9688,7.0012,1,2,14,1,1,81,United Kingdom,0.6548,0.7711,0.7133,0.8718,30,18.42,76.55
17324,1,34,127.05,6,6,51,2.03,1,0.2834,4,12,12,0,1,7,United Kingdom,0.6548,0.8369,0.6421,0.7865,6,15.03,14.43
17325,0,,96.8,6,6,60,1.63,1,0.3719,6,3,13,0,1,93,United Kingdom,0.6548,0.7212,0.7464,0.792,6,7.08,14.43
17329,1,300,243.36,16,16,67,4.35,1,1.0519,6,1,15,0,1,58,United Kingdom,0.6548,0.8153,0.6835,0.9012,14,40.63,44.94
17330,1,44,264.9,5,5,100,4.4,1,0.0944,2,10,11,0,1,306,United Kingdom,0.6548,0.3464,0.3173,0.4948,5,43.95,11.04
17331,0,,175.2,1,1,16,10.95,1,0.0057,2,8,11,0,1,250,United Kingdom,0.6548,0.5444,0.7222,0.7222,1,26.79,0
17333,0,,494.25,28,28,375,1.77,1,1.5862,5,9,10,0,1,288,United Kingdom,0.6548,0.4749,0.6094,0.7826,28,78.51,70.39
17334,1,6,296.52,10,10,290,1.45,1,0.3372,6,2,9,0,1,65,United Kingdom,0.6548,0.7711,0.6885,0.7818,10,48.47,26.47
17337,1,59,1026.72,259,230,703,2.17,0.888,58.0197,4,2,17,0,1,63,United Kingdom,0.6548,0.7711,0.7184,1,252,94.33,99.95
17338,1,30,767.6,56,55,336,2.86,0.9821,4.0125,2,12,12,0,1,12,United Kingdom,0.6548,0.8369,0.6923,0.9231,56,89.69,91.4
17339,1,270,60,4,4,16,3.75,1,0.2667,5,12,14,0,1,8,United Kingdom,0.6548,0.8369,0.7196,0.8229,4,3.02,8.81
17340,1,12,2671.27,86,86,1665,2.56,1,2.7687,4,12,15,0,1,7,United Kingdom,0.6548,0.8369,0.7201,0.9333,81,99.29,97.53
17341,1,209,513.6,161,127,291,2.14,0.7888,39.8111,4,12,12,0,1,7,United Kingdom,0.6548,0.8369,0.6987,1,159,79.82,99.72
17343,0,,193.64,17,17,56,4.7,1,1.4925,1,12,15,1,1,18,United Kingdom,0.6548,0.8369,0.691,0.8333,16,30.39,48.28
17344,0,,160.57,32,31,66,2.83,0.9688,6.178,2,10,12,0,1,327,United Kingdom,0.6548,0.3464,0.5541,0.7619,31,23.1,76.55
17345,1,0,82.79,11,11,46,2.38,1,1.4615,6,5,12,0,1,177,United Kingdom,0.6548,0.6937,0.7015,0.8333,11,5.33,29.49
17346,1,13,146.61,35,29,88,2.25,0.8286,6.9231,4,12,14,0,1,0,United Kingdom,0.6548,0.8369,0.7322,0.9012,35,19.53,79.13
17347,0,,228.96,1,1,216,1.06,1,0.0044,4,9,13,0,1,287,United Kingdom,0.6548,0.4749,0.75,0.75,1,38.16,0
17348,1,226,160.15,36,36,199,1.6,1,8.0924,3,2,10,0,1,76,United Kingdom,0.6548,0.7711,0.7118,0.85,36,22.99,79.92
17349,0,,110.75,9,8,112,3.09,0.8889,0.6501,2,6,14,0,1,194,United Kingdom,0.6548,0.6405,0.6885,0.875,9,10.24,23.31
17350,1,5,156.24,24,21,240,1.9,0.875,3.2258,4,10,16,0,1,322,United Kingdom,0.6548,0.3464,0.5766,0.8462,24,21.93,64.63
17351,1,104,198.6,3,3,28,7.55,1,0.0453,6,3,16,0,1,100,United Kingdom,0.6548,0.7212,0.7369,0.7952,3,31.52,6.09
17353,1,25,870,4,4,600,1.45,1,0.0184,6,7,16,0,1,219,United Kingdom,0.6548,0.6011,0.7378,0.7705,4,92.02,8.81
17354,0,,1393.06,16,15,1006,1.41,0.9375,0.1723,5,10,10,0,1,323,United Kingdom,0.6548,0.3464,0.4739,0.7622,16,96.91,44.94
17356,0,,178.22,19,19,166,1.12,1,2.0256,3,2,11,0,1,62,United Kingdom,0.6548,0.7711,0.6991,0.8333,19,27.32,53.01
17357,1,0,382.24,44,40,151,3.47,0.9091,4.6044,3,11,16,0,1,349,United Kingdom,0.6548,0.2601,0.6057,0.8947,44,67.54,85.7
17358,1,52,246.7,42,40,157,2.18,0.9524,6.8099,1,12,14,1,1,18,United Kingdom,0.6548,0.8369,0.7104,1,42,41.2,84.48
17359,0,,127.86,15,13,161,2.1,0.8667,1.5251,2,11,14,0,1,362,United Kingdom,0.6548,0.2601,0.645,0.7333,11,15.31,41.73
17360,1,166,330.95,60,53,167,3.27,0.8833,9.6087,4,6,17,0,1,189,United Kingdom,0.6548,0.6405,0.6806,0.8889,55,59.35,92.74
17361,1,105,45,1,1,12,3.75,1,0.0222,2,2,9,0,1,82,United Kingdom,0.6548,0.7711,0.78,0.78,1,1.96,0
17362,1,70,150,12,12,76,2.83,1,0.96,5,2,10,0,1,64,United Kingdom,0.6548,0.7711,0.7453,1,12,20.15,32.9
17364,1,42,436.23,49,44,303,2.54,0.898,4.9423,4,1,16,0,1,42,United Kingdom,0.6548,0.8153,0.7106,0.9286,49,73.76,88.08
17365,1,0,727.36,77,73,706,1.75,0.9481,7.7279,3,1,12,0,1,41,United Kingdom,0.6548,0.8153,0.7158,0.9474,77,88.49,96.47
17367,0,,168.4,34,33,150,1.9,0.9706,6.6627,6,4,14,0,1,135,United Kingdom,0.6548,0.6667,0.6828,0.8571,34,25.36,78.3
17368,1,6,563.15,17,17,711,0.88,1,0.5132,5,1,11,0,1,36,United Kingdom,0.6548,0.8153,0.7043,0.875,16,82.57,48.28
17370,1,77,110.7,8,8,78,1.44,1,0.5781,5,6,11,0,1,204,United Kingdom,0.6548,0.6405,0.7739,0.8696,7,10.17,20.38
17371,1,343,97.63,8,7,40,4.69,0.875,0.5736,2,12,15,0,1,12,United Kingdom,0.6548,0.8369,0.7998,0.9,7,7.22,20.38
17372,1,2,172.71,46,44,128,1.46,0.9565,11.7191,1,12,12,1,1,11,United Kingdom,0.6548,0.8369,0.716,1,45,26.22,86.81
17373,1,178,145.25,17,17,89,2.2,1,1.9897,2,1,11,0,1,61,United Kingdom,0.6548,0.8153,0.7453,0.9091,17,19.3,48.28
17374,1,62,191.95,12,12,29,7.17,1,0.7502,5,3,12,0,1,92,United Kingdom,0.6548,0.7212,0.7689,0.875,12,30.09,32.9
17375,1,49,109.71,21,21,69,2.79,1,4.0197,2,12,15,0,1,12,United Kingdom,0.6548,0.8369,0.7585,1,19,9.64,58.45
17376,1,240,105.85,13,13,35,3.94,1,1.5966,3,2,14,0,1,62,United Kingdom,0.6548,0.7711,0.7609,0.95,13,8.88,35.79
17377,1,7,223.9,15,15,102,2.81,1,1.0049,4,12,12,0,1,0,United Kingdom,0.6548,0.8369,0.7268,0.8229,14,36.96,41.73
17379,0,,404.66,83,71,663,1.37,0.8554,14.5628,2,11,13,0,1,362,United Kingdom,0.6548,0.2601,0.6046,0.8333,81,70.35,97.03
17381,1,0,211.2,1,1,128,1.65,1,0.0047,5,12,12,0,1,1,United Kingdom,0.6548,0.8369,0.7982,0.7982,1,34.24,0
17382,0,,65.4,2,2,25,8.55,1,0.0612,4,10,13,0,1,308,United Kingdom,0.6548,0.3464,0.5417,0.5833,2,3.44,3.69
17383,0,,199.29,51,49,150,1.86,0.9608,12.5395,2,12,17,0,1,369,United Kingdom,0.6548,0.8369,0.5689,0.7714,50,31.63,89
17384,1,199,227.65,3,3,43,4.38,1,0.0395,4,5,16,0,1,154,United Kingdom,0.6548,0.6937,0.6768,0.7716,3,37.91,6.09
17385,0,,261.11,47,42,201,1.92,0.8936,7.56,6,11,11,0,1,359,United Kingdom,0.6548,0.2601,0.5795,0.7778,45,43.46,87.27
17386,1,0,434.04,5,5,228,2.64,1,0.0576,2,6,12,0,1,208,United Kingdom,0.6548,0.6405,0.7842,0.875,4,73.69,11.04
17387,1,13,346.44,20,18,244,2.32,0.9,1.0391,1,11,11,1,1,340,United Kingdom,0.6548,0.2601,0.5288,0.7222,20,62.3,55.8
17388,1,76,381.6,1,1,360,1.06,1,0.0026,6,2,12,0,1,86,United Kingdom,0.6548,0.7711,0.75,0.75,1,67.49,0
17389,1,1,105.54,3,3,24,5.16,1,0.0853,4,1,15,0,1,42,United Kingdom,0.6548,0.8153,0.747,0.8182,3,8.78,6.09
17391,1,0,407.04,2,2,384,1.06,1,0.0098,3,6,12,0,1,209,United Kingdom,0.6548,0.6405,0.7476,0.75,2,70.69,3.69
17392,1,51,312.41,49,41,221,3.71,0.8367,6.4307,5,12,19,0,0,15,United Kingdom,0.6548,0.8369,0.6938,0.9355,47,54.78,88.08
17394,0,,203.87,4,4,241,3.44,1,0.0785,4,5,13,0,1,154,United Kingdom,0.6548,0.6937,0.7029,0.7949,3,32.7,8.81
17396,1,223,397.5,3,3,106,3.75,1,0.0226,6,12,9,0,1,2,United Kingdom,0.6548,0.8369,0.7574,0.8045,3,69.7,6.09
17397,1,0,298.78,41,41,104,3.3,1,5.6262,5,11,13,0,1,351,United Kingdom,0.6548,0.2601,0.6309,0.7895,41,49.02,83.68
17398,1,44,305.68,19,19,182,3.83,1,1.181,3,3,13,0,1,118,United Kingdom,0.6548,0.7212,0.6942,0.7947,19,51.9,53.01
17400,1,99,424.17,37,37,250,2.85,1,3.2275,3,12,17,0,1,20,United Kingdom,0.6548,0.8369,0.7212,1,35,72.54,80.61
17402,1,0,271.2,1,1,80,3.39,1,0.0037,1,12,13,1,1,4,United Kingdom,0.6548,0.8369,0.6814,0.6814,1,44.87,0
17403,0,,281.62,33,32,117,3.14,0.9697,3.7497,5,11,15,0,1,337,United Kingdom,0.6548,0.2601,0.5487,0.8125,32,46.3,77.63
17404,1,2,1188,1,1,240,4.95,1,0.0008,3,12,13,0,1,13,Sweden,0.5,0.8369,0.8571,0.8571,1,95.87,0
17405,1,77,393.31,41,41,334,3.19,1,4.274,3,7,14,0,1,223,United Kingdom,0.6548,0.6011,0.7024,0.9,41,69.03,83.68
17406,1,33,702.1,19,19,270,2.67,1,0.5142,4,12,10,0,1,7,United Kingdom,0.6548,0.8369,0.7312,0.9286,17,87.8,53.01
17408,0,,32.65,2,2,3,11.35,1,0.1225,4,6,12,0,1,210,United Kingdom,0.6548,0.6405,0.6258,0.7222,2,1.15,3.69
17409,1,63,260.55,5,5,41,6.26,1,0.096,3,4,16,0,1,125,United Kingdom,0.6548,0.6667,0.7148,0.84,5,43.42,11.04
17410,1,119,302.4,15,15,100,3.36,1,0.744,1,5,15,1,1,158,United Kingdom,0.6548,0.6937,0.7195,0.878,15,50.45,41.73
17411,1,185,285.58,16,16,126,4.52,1,0.8964,4,3,13,0,1,112,United Kingdom,0.6548,0.7212,0.713,0.7857,16,46.85,44.94
17412,1,14,197.3,8,8,50,4.71,1,0.3244,5,12,16,0,1,1,United Kingdom,0.6548,0.8369,0.68,0.9012,8,31.08,20.38
17414,1,141,598,5,5,1380,0.46,1,0.0418,4,6,11,0,1,189,United Kingdom,0.6548,0.6405,0.6256,0.7647,5,84.04,11.04
17415,0,,507.84,14,14,114,13.97,1,0.3859,4,9,12,0,1,294,United Kingdom,0.6548,0.4749,0.5651,0.7681,14,79.39,38.53
17416,1,77,2114.71,98,98,1345,2.55,1,4.5415,5,3,13,0,1,92,United Kingdom,0.6548,0.7212,0.726,0.925,97,98.94,98.39
17418,1,281,167.39,12,12,139,1.95,1,0.8603,5,1,11,0,1,50,United Kingdom,0.6548,0.8153,0.7182,0.8333,12,25.02,32.9
17419,1,0,356.87,18,18,191,3.63,1,0.9079,3,12,15,0,1,6,United Kingdom,0.6548,0.8369,0.7201,0.9375,18,64.05,50.7
17420,1,202,130.85,7,7,53,5.57,1,0.3745,4,12,9,0,1,0,United Kingdom,0.6548,0.8369,0.742,0.85,7,15.84,17.32
17422,1,75,321.25,17,17,219,1.89,1,0.8996,4,2,14,0,1,77,United Kingdom,0.6548,0.7711,0.7004,0.8333,17,57.51,48.28
17423,1,171,449.42,11,11,314,2.28,1,0.2692,6,5,9,0,1,156,United Kingdom,0.6548,0.6937,0.7124,0.7419,11,75.01,29.49
17425,1,41,688.97,42,42,371,2.69,1,2.5603,2,10,11,0,1,313,United Kingdom,0.6548,0.3464,0.6209,0.8229,42,87.55,84.48
17426,1,106,1193.88,66,66,546,3.98,1,3.6486,4,3,16,0,1,91,United Kingdom,0.6548,0.7212,0.7227,0.8557,66,95.92,94.3
17427,0,,100.8,2,2,34,4.17,1,0.0397,5,9,11,0,1,302,United Kingdom,0.6548,0.4749,0.3323,0.4948,2,7.7,3.69
17428,1,7,353,9,9,148,3.24,1,0.2295,2,12,9,0,1,5,United Kingdom,0.6548,0.8369,0.6899,0.7885,9,63.27,23.31
17429,1,33,186.86,17,17,256,1.73,1,1.5466,5,5,9,0,1,155,United Kingdom,0.6548,0.6937,0.7068,1,16,29.05,48.28
17430,1,332,112.6,5,5,60,2.68,1,0.222,5,12,13,0,1,8,United Kingdom,0.6548,0.8369,0.7174,0.7895,5,11,11.04
17431,0,,403.3,43,41,292,1.96,0.9535,4.3714,1,1,14,1,1,60,United Kingdom,0.6548,0.8153,0.7093,0.9091,42,70.28,85.15
17432,1,19,175.89,15,15,115,2.12,1,1.2792,4,11,17,0,1,336,United Kingdom,0.6548,0.2601,0.5165,0.7115,15,26.91,41.73
17433,0,,303.16,54,53,185,2.41,0.9815,9.4406,2,9,14,0,1,285,United Kingdom,0.6548,0.4749,0.6091,0.8036,54,50.77,90.5
17434,1,34,499.56,22,22,192,3.9,1,0.9689,5,9,13,0,1,288,United Kingdom,0.6548,0.4749,0.6218,0.7717,22,78.93,60.69
17436,1,225,122.4,4,4,48,2.55,1,0.1307,4,4,11,0,1,147,United Kingdom,0.6548,0.6667,0.759,0.7714,4,13.9,8.81
17438,0,,388.45,17,17,103,5.24,1,0.744,5,3,10,0,1,120,United Kingdom,0.6548,0.7212,0.7278,0.8205,17,68.43,48.28
17440,1,0,117.6,2,2,144,0.75,1,0.034,4,4,12,0,1,126,United Kingdom,0.6548,0.6667,0.6856,0.7396,2,12.64,3.69
17442,1,69,440.83,28,28,302,2.63,1,1.7785,3,2,13,0,1,83,United Kingdom,0.6548,0.7711,0.744,0.9091,28,74.27,70.39
17443,0,,534.24,1,1,504,1.06,1,0.0019,4,5,10,0,1,154,Canada,0.25,0.6937,0.825,0.825,1,80.98,0
17444,1,21,1171.46,57,57,1092,2.85,1,2.7735,2,6,9,0,1,201,Canada,0.25,0.6405,0.6909,0.9375,53,95.71,91.72
17446,1,133,68.1,5,5,102,0.95,1,0.3671,4,2,14,0,1,63,United Kingdom,0.6548,0.7711,0.7544,0.8182,5,3.6,11.04
